model,function,offset,city,mean_absolute_error,mean_squared_error,time
LinearRegression,median,6,Irapuato,0.13069024961698292,0.025090480001339503,137867901.0
LinearRegression,median,6,Iztapalapa,0.167414181694961,0.05162468252046148,138446371.0
LinearRegression,median,6,Juárez,0.15215028689989207,0.033632804522998744,137492205.0
LinearRegression,median,6,León,0.09283196751942785,0.016818761816759835,139545251.0
LinearRegression,median,6,Morelia,0.20039761712636944,0.04862352753739039,138107401.0
LinearRegression,median,6,Reynosa,0.0878855665397931,0.010745049575013675,142583346.0
LinearRegression,median,6,Tijuana,0.11365965308812516,0.017620822564970315,139868715.0
LinearRegression,median,7,Acapulco de Juárez,0.1631166892337837,0.039811158185952114,138065487.0
LinearRegression,median,7,Benito Juárez,0.10659456267369517,0.01591017259991668,140705628.0
LinearRegression,median,7,Centro,0.2011871132736155,0.05969144561114326,140928905.0
LinearRegression,median,7,Chihuahua,0.12656570129966016,0.02439096515293718,140869367.0
LinearRegression,median,7,Cuauhtémoc,0.20728092526088607,0.06154603740228159,140652280.0
LinearRegression,median,7,Culiacán,0.21544165407752824,0.05752133789428802,140950631.0
LinearRegression,median,7,Ecatepec de Morelos,0.09153525095019249,0.013262545058178804,141284816.0
LinearRegression,median,7,Guadalajara,0.19069559758761087,0.04419114435317091,140879070.0
LinearRegression,median,7,Irapuato,0.1317868245203054,0.025131224461328795,140922925.0
LinearRegression,median,7,Iztapalapa,0.1663798431852754,0.05069501672508064,141457902.0
LinearRegression,median,7,Juárez,0.15193016779549842,0.03345267012489037,140983971.0
LinearRegression,median,7,León,0.0940931534889455,0.017742515265108363,141378981.0
LinearRegression,median,7,Morelia,0.20539899561378255,0.05160454967213218,140887616.0
LinearRegression,median,7,Reynosa,0.0889644375868594,0.011335717344392697,140421554.0
LinearRegression,median,7,Tijuana,0.11262643568753182,0.017493464784495025,140880711.0
LinearRegression,median,8,Acapulco de Juárez,0.1621451400286029,0.03967533851768043,140599030.0
LinearRegression,median,8,Benito Juárez,0.10177505718903367,0.015181534103713104,145523694.0
LinearRegression,median,8,Centro,0.20141163585755179,0.05985455705564842,144568451.0
LinearRegression,median,8,Chihuahua,0.12570031873597376,0.024272467040317144,144502021.0
LinearRegression,median,8,Cuauhtémoc,0.20934485787931317,0.06189564023475671,144091475.0
LinearRegression,median,8,Culiacán,0.2144339106002308,0.05748199300802722,145186229.0
LinearRegression,median,8,Ecatepec de Morelos,0.09059026393088156,0.013136785875686993,147626725.0
LinearRegression,median,8,Guadalajara,0.18921343641226895,0.04357369938424821,149098348.0
LinearRegression,median,8,Irapuato,0.13607563754844867,0.025637033907635116,144271003.0
LinearRegression,median,8,Iztapalapa,0.1577005597521303,0.04415866628602817,144193458.0
LinearRegression,median,8,Juárez,0.1512769865130241,0.032926695784980524,144771912.0
LinearRegression,median,8,León,0.09408336926375281,0.017735165166602954,144089474.0
LinearRegression,median,8,Morelia,0.20529022628098176,0.0515317363006106,143937825.0
LinearRegression,median,8,Reynosa,0.08715951550332567,0.010367203124150851,144358081.0
LinearRegression,median,8,Tijuana,0.1129146303954839,0.01752576793962325,144392675.0
LinearRegression,median,9,Acapulco de Juárez,0.16038063311673123,0.039501082586540295,144335872.0
LinearRegression,median,9,Benito Juárez,0.10143143826499774,0.015156196174303551,148750828.0
LinearRegression,median,9,Centro,0.20199811940933365,0.0602877609781929,148009492.0
LinearRegression,median,9,Chihuahua,0.12672066184837527,0.024414555823678893,148821863.0
LinearRegression,median,9,Cuauhtémoc,0.21353388814261737,0.06299811420577713,147131515.0
LinearRegression,median,9,Culiacán,0.2148968063124852,0.05749628252673044,149299532.0
LinearRegression,median,9,Ecatepec de Morelos,0.08848976154454082,0.012953206195596471,153811625.0
LinearRegression,median,9,Guadalajara,0.19064609215794986,0.04416945730840271,149202131.0
LinearRegression,median,9,Irapuato,0.13694063863116818,0.02580592030246029,147477919.0
LinearRegression,median,9,Iztapalapa,0.16157756826917513,0.04679915648662308,148094096.0
LinearRegression,median,9,Juárez,0.15155267421981625,0.03314713230315683,147233467.0
LinearRegression,median,9,León,0.09570491077729422,0.01899250136874845,148183555.0
LinearRegression,median,9,Morelia,0.20407007698870466,0.05073925487702852,147035318.0
LinearRegression,median,9,Reynosa,0.08702798014431447,0.010300442447808478,148370766.0
LinearRegression,median,9,Tijuana,0.11314710813101544,0.017553641564576682,148227802.0
LinearRegression,median,10,Acapulco de Juárez,0.15942537812769497,0.03944571626158459,147858884.0
LinearRegression,median,10,Benito Juárez,0.10308880486272869,0.015311068253335301,151790737.0
LinearRegression,median,10,Centro,0.19869009334073023,0.05797934367025871,151256111.0
LinearRegression,median,10,Chihuahua,0.12699913908654362,0.024458760796559606,151720792.0
LinearRegression,median,10,Cuauhtémoc,0.21369302643308297,0.06305037581214333,151574173.0
LinearRegression,median,10,Culiacán,0.21457669834182536,0.057485715231008046,151898959.0
LinearRegression,median,10,Ecatepec de Morelos,0.08804099356687213,0.012931145241340088,151708808.0
LinearRegression,median,10,Guadalajara,0.19215506934283041,0.044863535720175055,151809122.0
LinearRegression,median,10,Irapuato,0.13614207577002269,0.025649209754803826,151407302.0
LinearRegression,median,10,Iztapalapa,0.16369113195184162,0.04842855006328717,151580051.0
LinearRegression,median,10,Juárez,0.1509542320047278,0.032671522476879336,151447345.0
LinearRegression,median,10,León,0.09582035480485887,0.019085024032238145,151866485.0
LinearRegression,median,10,Morelia,0.20489079584511383,0.0512673907453149,151732909.0
LinearRegression,median,10,Reynosa,0.08504517892530292,0.00935695776018618,151388346.0
LinearRegression,median,10,Tijuana,0.11314016259996006,0.01755278531239886,151023049.0
LinearRegression,median,11,Acapulco de Juárez,0.15847766036293187,0.03941783900841153,150762340.0
LinearRegression,median,11,Benito Juárez,0.10292216615200177,0.015291770558979092,154739621.0
LinearRegression,median,11,Centro,0.19954896745887668,0.05854713324994168,154681706.0
LinearRegression,median,11,Chihuahua,0.12826314786056145,0.02468865299991425,154482065.0
LinearRegression,median,11,Cuauhtémoc,0.21291279057536078,0.06280141249395135,155277442.0
LinearRegression,median,11,Culiacán,0.21592542727513533,0.05755104897576881,155185269.0
LinearRegression,median,11,Ecatepec de Morelos,0.08771809502840591,0.012919009444072222,155164506.0
LinearRegression,median,11,Guadalajara,0.1919697739073745,0.04477462701109098,158417566.0
LinearRegression,median,11,Irapuato,0.1359709876290408,0.025618123732325703,155065193.0
LinearRegression,median,11,Iztapalapa,0.16386536591157416,0.04856885010548512,154893619.0
LinearRegression,median,11,Juárez,0.14918873502496077,0.03133100293145463,154853691.0
LinearRegression,median,11,León,0.09220014811021968,0.016373927363251828,155494251.0
LinearRegression,median,11,Morelia,0.2027364512039545,0.04992415769134758,154243365.0
LinearRegression,median,11,Reynosa,0.0852988507496808,0.009471084025820482,154558097.0
LinearRegression,median,11,Tijuana,0.11302129329363857,0.017538355315479787,154642220.0
LinearRegression,median,12,Acapulco de Juárez,0.158076768879075,0.039414156417698396,154362026.0
LinearRegression,median,12,Benito Juárez,0.10439214893459346,0.015490741183855579,158223775.0
LinearRegression,median,12,Centro,0.1988251565753359,0.058067165668297255,157729398.0
LinearRegression,median,12,Chihuahua,0.13094980688335572,0.025336501860336116,158240635.0
LinearRegression,median,12,Cuauhtémoc,0.21476142970043008,0.06342091605931001,157904744.0
LinearRegression,median,12,Culiacán,0.2167759274985103,0.057620304709301066,158190082.0
LinearRegression,median,12,Ecatepec de Morelos,0.0878831756343212,0.012924823032424385,158552753.0
LinearRegression,median,12,Guadalajara,0.19106128164995823,0.04435361847925299,158251239.0
LinearRegression,median,12,Irapuato,0.1353187043354523,0.025507662570452713,158323122.0
LinearRegression,median,12,Iztapalapa,0.16118802690702919,0.04651347627091653,160808538.0
LinearRegression,median,12,Juárez,0.1447465923764668,0.028371768466726822,157933845.0
LinearRegression,median,12,León,0.09281295263138016,0.016805199538544986,157419860.0
LinearRegression,median,12,Morelia,0.20329195718772253,0.05025719299164211,157735518.0
LinearRegression,median,12,Reynosa,0.08364724434015092,0.00876266334841538,158074870.0
LinearRegression,median,12,Tijuana,0.11352709170222923,0.01760269172871136,159721640.0
LinearRegression,std,1,Acapulco de Juárez,0.20660900821400963,0.07489880515627903,87818919.0
LinearRegression,std,1,Benito Juárez,0.10591041263235719,0.01576430110057593,87663172.0
LinearRegression,std,1,Centro,0.24413675654123454,0.1184189859584686,87695574.0
LinearRegression,std,1,Chihuahua,0.14196527293780564,0.03025675115392822,87625632.0
LinearRegression,std,1,Cuauhtémoc,0.231822709263479,0.07397778896527371,87693392.0
LinearRegression,std,1,Culiacán,0.22656494463016918,0.059979674888334465,87712845.0
LinearRegression,std,1,Ecatepec de Morelos,0.10472474314036333,0.01781420605227018,87690913.0
LinearRegression,std,1,Guadalajara,0.19431942985860054,0.045978324679384425,87619357.0
LinearRegression,std,1,Irapuato,0.15128251772754342,0.031877516745681345,87601590.0
LinearRegression,std,1,Iztapalapa,0.15742029949732964,0.043985267926561364,87679169.0
LinearRegression,std,1,Juárez,0.20812774492198455,0.12662890196489196,87617255.0
LinearRegression,std,1,León,0.10189806008493661,0.02452060547852749,87641392.0
LinearRegression,std,1,Morelia,0.20363092778449726,0.05046495965766578,87618654.0
LinearRegression,std,1,Reynosa,0.07159365581559249,0.006070490199700172,87671170.0
LinearRegression,std,1,Tijuana,0.13533170051056542,0.027673234163196607,87622879.0
LinearRegression,std,2,Acapulco de Juárez,0.18602288503444175,0.051217600271159416,88803440.0
LinearRegression,std,2,Benito Juárez,0.09932439619280958,0.01507828082947071,88618854.0
LinearRegression,std,2,Centro,0.18846885907940913,0.052921015447718336,88986902.0
LinearRegression,std,2,Chihuahua,0.13903889719488194,0.02859455882107002,88735542.0
LinearRegression,std,2,Cuauhtémoc,0.21929632234819196,0.06537484838795797,88666701.0
LinearRegression,std,2,Culiacán,0.23807802844831372,0.06643337647232941,88541141.0
LinearRegression,std,2,Ecatepec de Morelos,0.12033924316828332,0.02994913028721385,88704327.0
LinearRegression,std,2,Guadalajara,0.18230771208073798,0.04156574992070678,88525878.0
LinearRegression,std,2,Irapuato,0.1370352796676189,0.025825760733357506,88526016.0
LinearRegression,std,2,Iztapalapa,0.14176543153800167,0.03804146120154158,88916494.0
LinearRegression,std,2,Juárez,0.1587384325677326,0.03969701900705529,88561156.0
LinearRegression,std,2,León,0.1009277137207207,0.023578439878822195,89319243.0
LinearRegression,std,2,Morelia,0.21635526745821343,0.060757472365541354,89275751.0
LinearRegression,std,2,Reynosa,0.09167773355305406,0.012975550424477268,89386605.0
LinearRegression,std,2,Tijuana,0.12109783958796319,0.019482856168101664,88646205.0
LinearRegression,std,3,Acapulco de Juárez,0.19603461663622582,0.06114655577989303,125805610.0
LinearRegression,std,3,Benito Juárez,0.10993102017845496,0.01682277636626021,127801645.0
LinearRegression,std,3,Centro,0.1899176299601416,0.05344735004857354,128038898.0
LinearRegression,std,3,Chihuahua,0.1457199824333511,0.032765723159467006,127770440.0
LinearRegression,std,3,Cuauhtémoc,0.20390376790857875,0.061249622958907776,127911759.0
LinearRegression,std,3,Culiacán,0.22793328103819144,0.06053847949855392,128351865.0
LinearRegression,std,3,Ecatepec de Morelos,0.09336749637692038,0.013582709452279441,128241848.0
LinearRegression,std,3,Guadalajara,0.19288291991466902,0.04522274348396305,128421074.0
LinearRegression,std,3,Irapuato,0.13189071722140097,0.02513695550750286,127869030.0
LinearRegression,std,3,Iztapalapa,0.14591014126479812,0.03889952173849711,127646919.0
LinearRegression,std,3,Juárez,0.14210064002044256,0.02689042848643731,128630102.0
LinearRegression,std,3,León,0.09725504625484743,0.020268217578099653,128091140.0
LinearRegression,std,3,Morelia,0.20846666467713693,0.0538043009611468,127795631.0
LinearRegression,std,3,Reynosa,0.08395191740722797,0.008887190624832026,128017188.0
LinearRegression,std,3,Tijuana,0.12447535863281192,0.02087631898403202,128076740.0
LinearRegression,std,4,Acapulco de Juárez,0.19042994043673714,0.05521771675940004,128099947.0
LinearRegression,std,4,Benito Juárez,0.10587048937703702,0.01575622244798025,131399649.0
LinearRegression,std,4,Centro,0.19063930829662643,0.05373302935808144,131451696.0
LinearRegression,std,4,Chihuahua,0.1414159934887425,0.029925173026753484,131143573.0
LinearRegression,std,4,Cuauhtémoc,0.20402371725308308,0.06125429046107807,131799417.0
LinearRegression,std,4,Culiacán,0.2225032040524158,0.05865176467508965,131358306.0
LinearRegression,std,4,Ecatepec de Morelos,0.09215654947947413,0.013359824633862215,131741543.0
LinearRegression,std,4,Guadalajara,0.18312107305531763,0.04172791823442366,131615157.0
LinearRegression,std,4,Irapuato,0.13787980573085987,0.026014703408674712,134281470.0
LinearRegression,std,4,Iztapalapa,0.1392347592247967,0.03777094560885269,135703791.0
LinearRegression,std,4,Juárez,0.1350595897055573,0.023971587108933295,132490759.0
LinearRegression,std,4,León,0.09791696483940374,0.02083492023001788,131911009.0
LinearRegression,std,4,Morelia,0.2061399436978974,0.05211000593049896,132129166.0
LinearRegression,std,4,Reynosa,0.07448979502853649,0.006319525169832798,131785177.0
LinearRegression,std,4,Tijuana,0.12167598120488791,0.019697103469065426,131630226.0
LinearRegression,std,5,Acapulco de Juárez,0.186458909156222,0.05158739079319802,131786628.0
LinearRegression,std,5,Benito Juárez,0.10414531020805763,0.01545280135259992,133763576.0
LinearRegression,std,5,Centro,0.1898332455433294,0.05341496642043911,134064109.0
LinearRegression,std,5,Chihuahua,0.13581640605395784,0.027061391873991716,134197887.0
LinearRegression,std,5,Cuauhtémoc,0.2202539776968117,0.06586636930573259,134177601.0
LinearRegression,std,5,Culiacán,0.21997298094436255,0.05807474257425408,135041346.0
LinearRegression,std,5,Ecatepec de Morelos,0.0951180428973102,0.013982675535969125,134559718.0
LinearRegression,std,5,Guadalajara,0.1779795644227227,0.04103659982646629,134574448.0
LinearRegression,std,5,Irapuato,0.13717410216733775,0.025855349461944333,134177481.0
LinearRegression,std,5,Iztapalapa,0.13771621043325175,0.03770085480758479,134701539.0
LinearRegression,std,5,Juárez,0.13506908625102604,0.023974522234697645,133616078.0
LinearRegression,std,5,León,0.08697205130757338,0.0131526124109587,134775936.0
LinearRegression,std,5,Morelia,0.20253815880753678,0.049807520109099265,134143728.0
LinearRegression,std,5,Reynosa,0.07485331367611021,0.0063685578273996474,134093256.0
LinearRegression,std,5,Tijuana,0.12336051029460808,0.020378528056411237,134554088.0
LinearRegression,std,6,Acapulco de Juárez,0.18322318463459364,0.0489790701109315,135015889.0
LinearRegression,std,6,Benito Juárez,0.10423540813277808,0.015466437835750517,138272282.0
LinearRegression,std,6,Centro,0.1867489868129747,0.05237793535782756,140512106.0
LinearRegression,std,6,Chihuahua,0.13452268859062605,0.026533519447344958,139530753.0
LinearRegression,std,6,Cuauhtémoc,0.2301276556456848,0.072538255402253,141728506.0
LinearRegression,std,6,Culiacán,0.2202812383079192,0.05813476718164382,138688300.0
LinearRegression,std,6,Ecatepec de Morelos,0.09558061568800316,0.014103720419805668,138257664.0
LinearRegression,std,6,Guadalajara,0.17670680664475533,0.04098792411659228,138468725.0
LinearRegression,std,6,Irapuato,0.13623267770059433,0.025666027403125614,138070473.0
LinearRegression,std,6,Iztapalapa,0.13991976613155221,0.03782520484991765,138840094.0
LinearRegression,std,6,Juárez,0.13274568100558354,0.023337062627589323,138113287.0
LinearRegression,std,6,León,0.08759339001824991,0.01349251764675974,137829342.0
LinearRegression,std,6,Morelia,0.20257252227589406,0.04982764854936021,138060502.0
LinearRegression,std,6,Reynosa,0.07597668149865526,0.00654513638664047,138576178.0
LinearRegression,std,6,Tijuana,0.1227929063091668,0.02013941170250574,137752550.0
LinearRegression,std,7,Acapulco de Juárez,0.17747531489943538,0.045120254673156265,138386438.0
LinearRegression,std,7,Benito Juárez,0.10528069822489393,0.015642446521172696,142131455.0
LinearRegression,std,7,Centro,0.18128756905500212,0.051241696470050335,142628546.0
LinearRegression,std,7,Chihuahua,0.12187823092929082,0.024017841761906526,142714141.0
LinearRegression,std,7,Cuauhtémoc,0.2206276866899141,0.06606564027079909,142836547.0
LinearRegression,std,7,Culiacán,0.22050775753478224,0.05818069260224198,142571100.0
LinearRegression,std,7,Ecatepec de Morelos,0.09830014740181106,0.01494516814691367,141330695.0
LinearRegression,std,7,Guadalajara,0.18092384246505572,0.04133544352151872,142440166.0
LinearRegression,std,7,Irapuato,0.13070924585856972,0.0250908787786518,141157386.0
LinearRegression,std,7,Iztapalapa,0.13735066526160847,0.03769431336675345,142038380.0
LinearRegression,std,7,Juárez,0.13187994270247985,0.023140949342804376,140973219.0
LinearRegression,std,7,León,0.07926885380862898,0.0099004379339285,141698659.0
LinearRegression,std,7,Morelia,0.2034838767929451,0.050374403748676605,142903557.0
LinearRegression,std,7,Reynosa,0.07495343607974832,0.006382758997742008,143196773.0
LinearRegression,std,7,Tijuana,0.121446878013059,0.019611003087190736,145016030.0
LinearRegression,std,8,Acapulco de Juárez,0.17904023087528168,0.04607266684245179,142223945.0
LinearRegression,std,8,Benito Juárez,0.10386862666597807,0.015412447036198353,145050265.0
LinearRegression,std,8,Centro,0.18139181338233912,0.05125500750499022,144332770.0
LinearRegression,std,8,Chihuahua,0.12161258892075621,0.02401643293636217,145643799.0
LinearRegression,std,8,Cuauhtémoc,0.22746316418116175,0.07044966100146208,144437020.0
LinearRegression,std,8,Culiacán,0.22058866526239285,0.05819746925912294,144634704.0
LinearRegression,std,8,Ecatepec de Morelos,0.09786378963370944,0.01479521089362177,144922293.0
LinearRegression,std,8,Guadalajara,0.17929412748390317,0.04113789229550106,144687223.0
LinearRegression,std,8,Irapuato,0.13536080115188243,0.025514406168183686,144532732.0
LinearRegression,std,8,Iztapalapa,0.13735670916955872,0.037694388930763115,145761993.0
LinearRegression,std,8,Juárez,0.12969585399552022,0.022746110206550797,146428387.0
LinearRegression,std,8,León,0.08094786187619918,0.010457570024020924,145303824.0
LinearRegression,std,8,Morelia,0.202214458178688,0.04961965068507856,145117433.0
LinearRegression,std,8,Reynosa,0.07704720515807527,0.00674863773364541,145042984.0
LinearRegression,std,8,Tijuana,0.1212723622966789,0.019546474056905735,144705506.0
LinearRegression,std,9,Acapulco de Juárez,0.17690983614295713,0.044794173140318236,144028550.0
LinearRegression,std,9,Benito Juárez,0.10355703305125802,0.015369750634039118,148813917.0
LinearRegression,std,9,Centro,0.1818667899442942,0.05131978435723418,147876295.0
LinearRegression,std,9,Chihuahua,0.12179368335026589,0.024017163699566843,148744006.0
LinearRegression,std,9,Cuauhtémoc,0.22180051879527207,0.06671823112585672,147989579.0
LinearRegression,std,9,Culiacán,0.22045959366332685,0.0581707988106464,152113229.0
LinearRegression,std,9,Ecatepec de Morelos,0.0968523335807774,0.01446958328519948,148509961.0
LinearRegression,std,9,Guadalajara,0.1791814193098471,0.04112717578592846,154805574.0
LinearRegression,std,9,Irapuato,0.13359667486393312,0.025277374384486052,148310865.0
LinearRegression,std,9,Iztapalapa,0.1371821342784164,0.03769264762589794,148994053.0
LinearRegression,std,9,Juárez,0.13097149696931806,0.022959337911687895,147881025.0
LinearRegression,std,9,León,0.08033401687639447,0.010244074972574126,148746412.0
LinearRegression,std,9,Morelia,0.20351165900806611,0.05039146269403677,148145293.0
LinearRegression,std,9,Reynosa,0.0780908017400825,0.0069801147039156896,148371718.0
LinearRegression,std,9,Tijuana,0.12104466114312225,0.019463652927879185,148157133.0
LinearRegression,std,10,Acapulco de Juárez,0.16874093623341516,0.0411538568723446,148069429.0
LinearRegression,std,10,Benito Juárez,0.10307025058691405,0.015308878350469832,152194783.0
LinearRegression,std,10,Centro,0.18337952933386298,0.05157119376115629,151530622.0
LinearRegression,std,10,Chihuahua,0.12438502822201848,0.02413538564674635,151751600.0
LinearRegression,std,10,Cuauhtémoc,0.22955629928914387,0.07207245180524352,152195105.0
LinearRegression,std,10,Culiacán,0.21914830016170445,0.0579281734545244,151965681.0
LinearRegression,std,10,Ecatepec de Morelos,0.09749601570843433,0.01467325901474743,164533490.0
LinearRegression,std,10,Guadalajara,0.17958318264439077,0.041167118191581385,152238526.0
LinearRegression,std,10,Irapuato,0.13319653294771336,0.02523660067662058,151937045.0
LinearRegression,std,10,Iztapalapa,0.1397102886673792,0.03780711799716512,151926109.0
LinearRegression,std,10,Juárez,0.13035959865054939,0.02285096503401692,151735090.0
LinearRegression,std,10,León,0.08023920353144204,0.010212106782211546,151579716.0
LinearRegression,std,10,Morelia,0.20343655733894783,0.05034540177735526,151856110.0
LinearRegression,std,10,Reynosa,0.08011907373173537,0.007523458294034773,153928449.0
LinearRegression,std,10,Tijuana,0.12047822127358877,0.01926437077253279,152293155.0
LinearRegression,std,11,Acapulco de Juárez,0.1681150940625672,0.040957523912625624,151255034.0
LinearRegression,std,11,Benito Juárez,0.10222543935871407,0.015220108649198746,155878033.0
LinearRegression,std,11,Centro,0.18396854169642077,0.051687653913046944,154822672.0
LinearRegression,std,11,Chihuahua,0.127180243958806,0.024488757544663304,155382823.0
LinearRegression,std,11,Cuauhtémoc,0.2286089989641006,0.07132173574212394,154852684.0
LinearRegression,std,11,Culiacán,0.2191859457389425,0.05793441971333257,155706693.0
LinearRegression,std,11,Ecatepec de Morelos,0.09707808583191077,0.01453960122541492,154782852.0
LinearRegression,std,11,Guadalajara,0.1784198404860692,0.041064750986194595,155566503.0
LinearRegression,std,11,Irapuato,0.13383045749621889,0.025303419402788418,154924432.0
LinearRegression,std,11,Iztapalapa,0.1392097558050109,0.03776923138396001,155761578.0
LinearRegression,std,11,Juárez,0.1303712521943946,0.022852924060228087,156129021.0
LinearRegression,std,11,León,0.07980560067772564,0.010069345864638994,155599853.0
LinearRegression,std,11,Morelia,0.20348991180524756,0.05037810742207578,154684554.0
LinearRegression,std,11,Reynosa,0.08144847904049107,0.00794654171127269,157000366.0
LinearRegression,std,11,Tijuana,0.1201531907193278,0.019154366410336753,155797837.0
LinearRegression,std,12,Acapulco de Juárez,0.16698418246054755,0.04063254661007999,154762100.0
LinearRegression,std,12,Benito Juárez,0.10101393222992128,0.015130176537258472,158368860.0
LinearRegression,std,12,Centro,0.18507116563606973,0.051933644473449586,158111095.0
LinearRegression,std,12,Chihuahua,0.1275814572096093,0.02455871577279359,158101474.0
LinearRegression,std,12,Cuauhtémoc,0.23033988698866795,0.07271377351151703,158435385.0
LinearRegression,std,12,Culiacán,0.2191649271054735,0.05793092700111326,160933966.0
LinearRegression,std,12,Ecatepec de Morelos,0.0970183697640615,0.014520931328899023,158845482.0
LinearRegression,std,12,Guadalajara,0.17735336097475826,0.04100657800572389,167258848.0
LinearRegression,std,12,Irapuato,0.132447961572258,0.025173221071222104,158413261.0
LinearRegression,std,12,Iztapalapa,0.14128537444630473,0.03797537943144706,157812281.0
LinearRegression,std,12,Juárez,0.13022858822229103,0.02282922180179329,157610155.0
LinearRegression,std,12,León,0.08070864336501987,0.01037302565529853,158018750.0
LinearRegression,std,12,Morelia,0.2030444724785918,0.05010767823429124,157712047.0
LinearRegression,std,12,Reynosa,0.08247328494362281,0.008308875470156716,158216133.0
LinearRegression,std,12,Tijuana,0.12068259848284624,0.019335163820710433,157664121.0
BayesianRidge,mean,1,Acapulco de Juárez,0.16057153598394433,0.039515429338237165,92914465.0
BayesianRidge,mean,1,Benito Juárez,0.1028490476532313,0.015283565988334455,93954655.0
BayesianRidge,mean,1,Centro,0.1818376632509622,0.051315617294484916,91342850.0
BayesianRidge,mean,1,Chihuahua,0.12779186168988665,0.024597333613084218,93106739.0
BayesianRidge,mean,1,Cuauhtémoc,0.21111600816815956,0.06229753724379943,92656655.0
BayesianRidge,mean,1,Culiacán,0.21526122115690227,0.05751205422006437,95881681.0
BayesianRidge,mean,1,Ecatepec de Morelos,0.08835399657529627,0.012945894712121308,94048989.0
BayesianRidge,mean,1,Guadalajara,0.17779877585647585,0.04102672446397928,94432290.0
BayesianRidge,mean,1,Irapuato,0.13739516265496898,0.02590365979373505,93734144.0
BayesianRidge,mean,1,Iztapalapa,0.14689086571479867,0.03917795627157507,93650276.0
BayesianRidge,mean,1,Juárez,0.14164260645014437,0.02665532372326242,93240889.0
BayesianRidge,mean,1,León,0.0736909956377031,0.008656747525693443,92506239.0
BayesianRidge,mean,1,Morelia,0.1918983189880244,0.045278799159115014,92205830.0
BayesianRidge,mean,1,Reynosa,0.08509321358398862,0.009378420257155892,91775681.0
BayesianRidge,mean,1,Tijuana,0.1190708206274903,0.01881089560059436,96653512.0
BayesianRidge,mean,2,Acapulco de Juárez,0.16051657950660522,0.03951118717644117,94675428.0
BayesianRidge,mean,2,Benito Juárez,0.1039323138045872,0.01542153233340789,98497132.0
BayesianRidge,mean,2,Centro,0.18234934575333267,0.051392525802113814,96384098.0
BayesianRidge,mean,2,Chihuahua,0.1268018858549058,0.02442720885003363,96727590.0
BayesianRidge,mean,2,Cuauhtémoc,0.21018694452158226,0.06207498535189368,95359110.0
BayesianRidge,mean,2,Culiacán,0.21500590208185325,0.05750058632393872,108210510.0
BayesianRidge,mean,2,Ecatepec de Morelos,0.08885724333624492,0.012975770561724151,97551508.0
BayesianRidge,mean,2,Guadalajara,0.17949852514052994,0.04115829905243741,96941937.0
BayesianRidge,mean,2,Irapuato,0.13735219646716806,0.025894155226710906,97369546.0
BayesianRidge,mean,2,Iztapalapa,0.14607245843163025,0.03894361209455396,96156031.0
BayesianRidge,mean,2,Juárez,0.14147718071404167,0.026571959133293688,95006672.0
BayesianRidge,mean,2,León,0.07484576237233784,0.008837610323543051,97135686.0
BayesianRidge,mean,2,Morelia,0.19273185438388618,0.04551097503371217,95350745.0
BayesianRidge,mean,2,Reynosa,0.08376792247955969,0.008811654370163988,94620394.0
BayesianRidge,mean,2,Tijuana,0.11916955129836478,0.018840769284258662,98935241.0
BayesianRidge,mean,3,Acapulco de Juárez,0.16123560373651907,0.03957385180180263,138264202.0
BayesianRidge,mean,3,Benito Juárez,0.10347958787804924,0.015359590575466976,145892611.0
BayesianRidge,mean,3,Centro,0.18267874717888108,0.05144619234154421,141777381.0
BayesianRidge,mean,3,Chihuahua,0.12307657995102753,0.02405051275833577,147605452.0
BayesianRidge,mean,3,Cuauhtémoc,0.21044174367059634,0.062133444002922214,142267721.0
BayesianRidge,mean,3,Culiacán,0.213793325830422,0.05747282134758907,160236281.0
BayesianRidge,mean,3,Ecatepec de Morelos,0.08761161216928462,0.012915693225735764,146943492.0
BayesianRidge,mean,3,Guadalajara,0.18163427638569762,0.04144649890771484,146461507.0
BayesianRidge,mean,3,Irapuato,0.13741959062480127,0.025909088208927913,146004990.0
BayesianRidge,mean,3,Iztapalapa,0.14558214892842572,0.03881284115552063,144867287.0
BayesianRidge,mean,3,Juárez,0.14218242756457314,0.026933071601726723,145280992.0
BayesianRidge,mean,3,León,0.07663917091295226,0.009197808229193995,143390199.0
BayesianRidge,mean,3,Morelia,0.19361826990159303,0.04578074919073202,142679008.0
BayesianRidge,mean,3,Reynosa,0.08344623273781451,0.008682029755612556,148090318.0
BayesianRidge,mean,3,Tijuana,0.11839434358658266,0.01861407499395651,148986401.0
BayesianRidge,mean,4,Acapulco de Juárez,0.16071687713189356,0.03952708508234036,142541095.0
BayesianRidge,mean,4,Benito Juárez,0.10358700322113366,0.015373730719643583,151336795.0
BayesianRidge,mean,4,Centro,0.18286235947410517,0.05147751964703587,146499784.0
BayesianRidge,mean,4,Chihuahua,0.12164337252762937,0.024016487749597044,152944728.0
BayesianRidge,mean,4,Cuauhtémoc,0.21062548476872336,0.06217680845039106,146970706.0
BayesianRidge,mean,4,Culiacán,0.21429187589760848,0.05747889723550325,164173269.0
BayesianRidge,mean,4,Ecatepec de Morelos,0.0882736706745236,0.01294182920834843,149987547.0
BayesianRidge,mean,4,Guadalajara,0.18192375259707633,0.041496091726972245,152725555.0
BayesianRidge,mean,4,Irapuato,0.13764691365852794,0.025960462660848043,147888072.0
